Timestamp,Symbol,Open,High,Low,Close,Volume,atr,sma,top2,top1,bott1,bott2
2023-08-01 12:15:00,SBIN,613.2,613.5,612.15,613.05,307277,0.9787232227374674,615.645,618.2072973971267,617.2285741743892,614.0614258256107,613.0827026028733
2023-08-01 12:20:00,SBIN,612.9,613.4,612.35,612.45,110900,0.9929785781899649,615.3950000000001,617.9946179177015,617.0016393395115,613.7883606604887,612.7953820822987
2023-08-01 12:25:00,SBIN,612.55,612.6,610.65,611.0,519053,1.1843828625519812,615.1,618.2007143341611,617.0163314716091,613.183668528391,611.9992856658389
2023-08-01 12:30:00,SBIN,611.2,611.85,610.95,611.7,135269,1.1275062900415804,614.855,617.8068114673289,616.6793051772873,613.0306948227127,611.9031885326712
2023-08-01 12:35:00,SBIN,611.85,612.35,611.25,611.5,219951,1.122005032033269,614.595,617.5324091738631,616.4104041418299,612.7795958581702,611.6575908261369
2023-08-01 12:40:00,SBIN,611.55,611.8,611.1,611.4,74857,1.0376040256266017,614.3549999999999,617.0714473390904,616.0338433134638,612.676156686536,611.6385526609095
2023-08-01 12:45:00,SBIN,611.4,611.95,611.2,611.6,69353,0.9800832205012814,614.12,616.6858578712723,615.7057746507711,612.5342253492289,611.5541421287277
2023-08-01 12:50:00,SBIN,611.55,612.85,611.35,612.5,113140,1.084066576401025,613.92,616.7580862970178,615.6740197206168,612.1659802793831,611.0819137029821
2023-08-01 12:55:00,SBIN,612.4,612.7,612.05,612.15,120685,0.9972532611208383,613.7125,616.3233090376143,615.3260557764935,612.0989442235065,611.1016909623856
2023-08-01 13:00:00,SBIN,612.35,613.0,612.0,612.25,318184,0.9978026088966707,613.5375,616.1497472300915,615.1519446211948,611.9230553788052,610.9252527699085
2023-08-01 13:05:00,SBIN,612.35,613.0,611.85,611.9,366319,1.0282420871173321,613.335,616.0269377840732,614.9986956969559,611.6713043030442,610.6430622159269
2023-08-01 13:10:00,SBIN,611.9,612.95,611.6,612.9,95815,1.0925936696938703,613.19,616.0504102272586,614.9578165575647,611.4221834424354,610.3295897727415
2023-08-01 13:15:00,SBIN,612.9,613.0,612.5,612.9,145919,0.9740749357550963,613.0475,615.5976281818068,614.6235532460518,611.4714467539483,610.4973718181932
2023-08-01 13:20:00,SBIN,612.95,613.0,612.45,612.9,192959,0.889259948604068,612.9300000000001,615.2580825454455,614.3688225968415,611.4911774031586,610.6019174545546
2023-08-01 13:25:00,SBIN,612.9,613.0,612.3,613.0,125879,0.8514079588832636,612.8,615.0289860363563,614.1775780774731,611.4224219225268,610.5710139636436
2023-08-01 13:30:00,SBIN,612.95,613.9,612.85,613.75,156137,0.8911263671066019,612.7125,615.045468829085,614.1543424619784,611.2706575380215,610.3795311709149
2023-08-01 13:35:00,SBIN,613.8,614.3,613.3,614.2,229972,0.9129010936852815,612.6375,615.0274750632681,614.1145739695828,611.1604260304173,610.247524936732
2023-08-01 13:40:00,SBIN,614.3,614.35,612.65,612.7,213746,1.0703208749482345,612.5174999999999,615.3196000506144,614.2492791756662,610.7857208243337,609.7153999493854
2023-08-01 13:45:00,SBIN,612.75,613.6,612.7,613.3,132162,1.0362566999585832,612.5275,615.2404200404916,614.204163340533,610.8508366594671,609.8145799595085
2023-08-01 13:50:00,SBIN,613.2,614.15,613.15,613.4,482745,1.0290053599668665,612.5274999999999,615.2214360323932,614.1924306724263,610.8625693275735,609.8335639676067
2023-08-01 13:55:00,SBIN,613.1,613.45,612.3,612.5,154861,1.0532042879735113,612.5,615.2572888259147,614.2040845379412,610.7959154620588,609.7427111740853
2023-08-01 14:00:00,SBIN,612.6,612.75,611.25,611.8,221727,1.142563430378809,612.4675,615.4587310607317,614.3161676303529,610.6188323696471,609.4762689392683
2023-08-01 14:05:00,SBIN,611.55,612.25,611.25,611.85,200841,1.1140507443030472,612.51,615.4265848485853,614.3125341042823,610.7074658957176,609.5934151514147
2023-08-01 14:10:00,SBIN,611.85,612.0,611.25,611.4,97167,1.0412405954424377,612.495,615.2209678788684,614.1797272834259,610.8102727165741,609.7690321211317
2023-08-01 14:15:00,SBIN,611.35,611.7,610.9,611.35,328223,0.9929924763539639,612.4875,615.0871543030946,614.0941618267407,610.8808381732592,609.8878456969053
2023-08-01 14:20:00,SBIN,611.35,612.6,611.1,612.3,302976,1.0943939810831713,612.5325,615.3976234424757,614.3032294613926,610.7617705386075,609.6673765575243
2023-08-01 14:25:00,SBIN,612.3,613.0,611.5,612.95,183939,1.175515184866537,612.6,615.6774987539807,614.501983569114,610.698016430886,609.5225012460194
2023-08-01 14:30:00,SBIN,612.9,613.3,612.65,612.95,192573,1.0704121478932251,612.6225000000001,615.4248390031845,614.3544268552913,610.8905731447088,609.8201609968156
2023-08-01 14:35:00,SBIN,612.85,613.25,612.45,613.2,107256,1.0163297183145712,612.675,615.3357512025475,614.319421484233,611.0305785157669,610.0142487974524
2023-08-01 14:40:00,SBIN,613.2,613.35,612.4,612.5,169593,1.0030637746516662,612.6875,615.3135209620381,614.3104571873864,611.0645428126136,610.0614790379619
2023-08-01 14:45:00,SBIN,612.45,613.0,612.0,612.75,175745,1.002451019721333,612.7299999999999,615.3544167696303,614.351965749909,611.1080342500908,610.1055832303695
2023-08-01 14:50:00,SBIN,612.75,612.85,611.4,611.95,334572,1.0919608157770755,612.6825,615.5412534157044,614.4492925999273,610.9157074000727,609.8237465842956
2023-08-01 14:55:00,SBIN,611.95,612.1,611.1,612.05,278285,1.0735686526216603,612.64,615.4506027325635,614.3770340799418,610.9029659200581,609.8293972674364
2023-08-01 15:00:00,SBIN,612.05,612.45,611.5,612.15,383250,1.0488549220973373,612.6025000000001,615.3484021860509,614.2995472639535,610.9054527360466,609.8565978139493
2023-08-01 15:05:00,SBIN,612.0,612.45,611.1,611.3,297726,1.1090839376778745,612.5175,615.4210817488407,614.3119978111629,610.7230021888372,609.6139182511594
2023-08-01 15:10:00,SBIN,611.2,611.8,611.2,611.7,166249,1.0072671501422814,612.4150000000001,615.0520253990726,614.0447582489303,610.7852417510699,609.7779746009276
2023-08-01 15:15:00,SBIN,611.65,612.1,611.4,612.0,395343,0.9458137201138342,612.3050000000001,614.781140319258,613.8353265991442,610.7746734008559,609.8288596807421
2023-08-01 15:20:00,SBIN,612.0,612.55,611.0,612.0,361171,1.0666509760910583,612.2700000000001,615.0624922554065,613.9958412793154,610.5441587206848,609.4775077445937
2023-08-01 15:25:00,SBIN,612.0,612.35,612.0,612.35,221687,0.9233207808728512,612.2225,614.6397538043251,613.7164330234523,610.7285669765477,609.8052461956748
2023-08-02 09:15:00,SBIN,609.85,610.0,607.45,608.2,612792,1.2486566246982718,611.9625,615.23148304346,613.9828264187618,609.9421735812382,608.69351695654
2023-08-02 09:20:00,SBIN,608.0,608.7,607.6,607.95,240031,1.218925299758622,611.735,614.926146434768,613.7072211350095,609.7627788649905,608.543853565232
2023-08-02 09:25:00,SBIN,608.0,608.0,605.9,606.4,367630,1.3951402398069022,611.465,615.1174771478145,613.7223369080076,609.2076630919925,607.8125228521856
2023-08-02 09:30:00,SBIN,606.3,608.8,606.2,608.7,181913,1.6361121918455035,611.3075,615.5908417182516,613.954729526406,608.660270473594,607.0241582817484
2023-08-02 09:35:00,SBIN,608.8,609.35,608.3,609.05,197668,1.5188897534764165,611.19,615.1664533746014,613.6475636211248,608.7324363788753,607.2135466253987
2023-08-02 09:40:00,SBIN,609.1,609.8,608.8,609.05,127185,1.4151118027811334,611.075,614.7797626996811,613.3646508968999,608.7853491031002,607.370237300319
2023-08-02 09:45:00,SBIN,609.05,609.3,609.0,609.0,62040,1.1920894422248978,610.9100000000001,614.0308901597449,612.8388007175199,608.9811992824802,607.7891098402553
2023-08-02 09:50:00,SBIN,608.85,609.25,608.35,609.05,89719,1.1336715537799138,610.715,613.6829521277958,612.5492805740159,608.8807194259841,607.7470478722042
2023-08-02 09:55:00,SBIN,609.05,610.5,608.95,609.9,159212,1.216937243023922,610.5625,613.7484417022366,612.5315044592127,608.5934955407873,607.3765582977634
2023-08-02 10:00:00,SBIN,609.85,610.1,608.9,608.9,78098,1.213549794419147,610.3475000000001,613.5245733617894,612.3110235673703,608.3839764326299,607.1704266382108
2023-08-02 10:05:00,SBIN,608.85,609.4,608.55,609.35,54016,1.1408398355353222,610.19,613.1767186894315,612.0358788538962,608.3441211461039,607.2032813105686
2023-08-02 10:10:00,SBIN,609.4,609.45,608.4,608.4,57812,1.1226718684282715,609.9725000000001,612.9116549515453,611.788983083117,608.1560169168831,607.0333450484549
2023-08-02 10:15:00,SBIN,608.5,608.85,608.05,608.25,48852,1.058137494742631,609.7875,612.5577039612363,611.4995664664935,608.0754335335065,607.0172960387638
2023-08-02 10:20:00,SBIN,608.35,609.25,608.3,609.0,63213,1.0465099957941049,609.635,612.3747631689889,611.3282531731949,607.9417468268051,606.8952368310111
2023-08-02 10:25:00,SBIN,609.0,609.25,608.25,608.5,65121,1.0372079966352838,609.4525,612.1679105351911,611.1307025385559,607.7742974614441,606.7370894648088
2023-08-02 10:30:00,SBIN,608.55,608.65,607.1,607.15,169260,1.1397663973082182,609.245,612.2289084281529,611.0891420308448,607.4008579691553,606.2610915718471
2023-08-02 10:35:00,SBIN,607.1,607.8,607.05,607.4,183544,1.0618131178465746,609.03,611.8098267425223,610.7480136246758,607.3119863753242,606.2501732574776
2023-08-02 10:40:00,SBIN,607.2,607.45,606.6,606.9,133417,1.0194504942772642,608.775,611.4439213940178,610.4244708997406,607.1255291002593,606.1060786059821
2023-08-02 10:45:00,SBIN,606.95,607.15,606.25,606.5,101868,0.9955603954218069,608.5,611.1063771152143,610.1108167197925,606.8891832802075,605.8936228847857
2023-08-02 10:50:00,SBIN,606.45,606.8,606.0,606.3,166600,0.9564483163374364,608.1975,610.7014816921715,609.7450333758339,606.649966624166,605.6935183078285
2023-08-02 10:55:00,SBIN,606.4,606.4,605.65,605.95,157351,0.9151586530699493,608.085,610.4808853537371,609.5657267006673,606.6042732993328,605.689114646263
2023-08-02 11:00:00,SBIN,605.95,606.0,604.25,604.5,220642,1.0821269224559595,607.9125,610.7455082829897,609.6633813605338,606.1616186394663,605.0794917170103
2023-08-02 11:05:00,SBIN,604.3,605.4,603.65,605.1,249082,1.2157015379647678,607.8475,611.0302066263918,609.8145050884269,605.880494911573,604.6647933736082
2023-08-02 11:10:00,SBIN,605.05,605.15,604.0,604.1,151164,1.2025612303718098,607.6175000000001,610.7658053011135,609.5632440707417,605.6717559292584,604.4691946988867
2023-08-02 11:15:00,SBIN,604.25,604.85,604.0,604.2,158225,1.1320489842974524,607.375,610.3387042408907,609.2066552565933,605.5433447434067,604.4112957591093
2023-08-02 11:20:00,SBIN,604.25,605.0,603.8,604.95,214313,1.145639187437971,607.17,610.1692833927126,609.0236442052746,605.3163557947253,604.1707166072873
2023-08-02 11:25:00,SBIN,604.95,605.15,603.5,603.55,260410,1.2465113499503724,606.8975,610.1608667141701,608.9143553642198,604.8806446357803,603.63413328583
2023-08-02 11:30:00,SBIN,603.55,603.95,603.05,603.5,160289,1.177209079960316,606.62,609.7019333713362,608.5247242913758,604.7152757086242,603.5380666286638
2023-08-02 11:35:00,SBIN,603.5,603.7,601.8,601.8,196463,1.3217672639682712,606.2149999999999,609.6753866970688,608.3536194331006,604.0763805668993,602.754613302931
2023-08-02 11:40:00,SBIN,601.85,603.25,601.7,602.55,125662,1.367413811174608,605.8975,609.4773893576552,608.1099755464805,603.6850244535195,602.3176106423449
2023-08-02 11:45:00,SBIN,602.55,602.55,601.45,601.5,216565,1.313931048939668,605.5049999999999,608.9448714861239,607.6309404371842,603.3790595628155,602.0651285138758
2023-08-02 11:50:00,SBIN,601.5,602.4,601.1,602.2,120222,1.3111448391517253,605.1949999999999,608.6275771888992,607.3164323497474,603.0735676502525,601.7624228111007
2023-08-02 11:55:00,SBIN,602.2,602.35,600.8,601.05,256764,1.3589158713213938,604.835,608.3926417511194,607.033725879798,602.6362741202021,601.2773582488807
2023-08-02 12:00:00,SBIN,600.95,601.65,600.8,601.45,152705,1.2571326970571197,604.4575,607.7486734008955,606.4915407038384,602.4234592961616,601.1663265991044
2023-08-02 12:05:00,SBIN,601.35,602.65,601.35,602.55,274310,1.2657061576456867,604.1600000000001,607.4736187207164,606.2079125630707,602.1120874369294,600.8463812792837
2023-08-02 12:10:00,SBIN,602.6,602.9,602.05,602.2,111937,1.182564926116554,603.9125,607.0084549765731,605.8258900504566,601.9991099495435,600.8165450234269
2023-08-02 12:15:00,SBIN,602.35,602.5,602.0,602.1,108755,1.0460519408932434,603.6475,606.3860639812585,605.3400120403653,601.9549879596348,600.9089360187415
2023-08-02 12:20:00,SBIN,602.0,602.65,602.0,602.6,82371,0.9668415527145902,603.4325,605.9636911850068,604.9968496322922,601.8681503677078,600.9013088149932
2023-08-02 12:25:00,SBIN,602.4,602.6,601.6,601.85,65460,0.9734732421716721,603.2,605.7485529480055,604.7750797058338,601.6249202941663,600.6514470519946
2023-08-02 12:30:00,SBIN,601.7,603.2,601.7,603.05,191431,1.0787785937373378,603.0375,605.8617423584044,604.782963764667,601.2920362353331,600.2132576415956
2023-08-02 12:35:00,SBIN,603.1,604.0,603.05,604.0,151206,1.0530228749898793,602.9399999999999,605.6968138867235,604.6437910117336,601.2362089882663,600.1831861132764
2023-08-02 12:40:00,SBIN,604.0,604.0,603.05,603.3,195935,1.0324182999919127,602.8799999999999,605.5828711093787,604.5504528093868,601.209547190613,600.177128890621
2023-08-02 12:45:00,SBIN,603.4,603.55,603.0,603.45,124379,0.9359346399935211,602.7975,605.247776887503,604.3118422475095,601.2831577524905,600.347223112497
2023-08-02 12:50:00,SBIN,603.5,603.7,601.65,601.8,132624,1.1587477119948306,602.6825,605.7161015100024,604.5573537980076,600.8076462019924,599.6488984899976
2023-08-02 12:55:00,SBIN,601.75,601.8,600.9,601.45,333415,1.10699816959586,602.545,605.4431212080019,604.3361230384061,600.7538769615938,599.646878791998
2023-08-02 13:00:00,SBIN,601.3,601.75,601.2,601.2,112785,0.9955985356766789,602.3575000000001,604.9639769664017,603.9683784307249,600.7466215692752,599.7510230335985
2023-08-02 13:05:00,SBIN,601.3,602.2,601.05,602.0,78410,1.0264788285413613,602.28,604.9673215731212,603.9408427445799,600.6191572554201,599.5926784268787
2023-08-02 13:10:00,SBIN,602.15,602.2,600.25,600.5,287027,1.2111830628330982,602.13,605.300877258497,604.0896941956639,600.1703058043361,598.9591227415029
2023-08-02 13:15:00,SBIN,600.25,600.55,599.3,599.75,401719,1.2189464502664786,602.0275,605.2187018067976,603.9997553565312,600.0552446434689,598.8362981932024
2023-08-02 13:20:00,SBIN,599.75,600.1,598.65,598.9,241036,1.2651571602131921,601.845,605.1571814454381,603.8920242852249,599.7979757147751,598.5328185545619
2023-08-02 13:25:00,SBIN,598.9,599.6,598.65,599.0,161780,1.2021257281705628,601.72,604.8671651563506,603.66503942818,599.7749605718201,598.5728348436495
2023-08-02 13:30:00,SBIN,599.0,599.75,597.45,598.1,214967,1.4217005825364413,601.5150000000001,605.2370121250805,603.815311542544,599.2146884574562,597.7929878749197
2023-08-02 13:35:00,SBIN,598.35,599.0,597.4,597.55,139845,1.4573604660291575,601.3399999999999,605.1553697000643,603.6980092340351,598.9819907659647,597.5246302999356
2023-08-02 13:40:00,SBIN,597.6,597.9,596.0,596.0,208397,1.5458883728233215,601.0675,605.1146357600514,603.5687473872281,598.5662526127719,597.0203642399485
2023-08-02 13:45:00,SBIN,596.1,597.25,595.8,596.95,197198,1.5267106982586665,600.7875,604.7844286080413,603.2577179097825,598.3172820902175,596.7905713919588
2023-08-02 13:50:00,SBIN,596.95,597.95,596.75,597.75,176524,1.4613685586069423,600.565,604.3908628864331,602.9294943278261,598.200505672174,596.739137113567
2023-08-02 13:55:00,SBIN,597.7,598.15,596.35,596.4,346171,1.5290948468855448,600.28,604.2831703091464,602.7540754622607,597.8059245377392,596.2768296908536
2023-08-02 14:00:00,SBIN,596.6,597.9,596.3,597.25,201031,1.5432758775084403,600.0125,604.0527962473171,602.5095203698087,597.5154796301914,595.972203752683
2023-08-02 14:05:00,SBIN,597.25,598.1,596.9,597.85,185384,1.4746207020067614,599.8125,603.6730569978537,602.1984362958469,597.4265637041531,595.9519430021463
2023-08-02 14:10:00,SBIN,597.85,598.05,596.35,596.5,167710,1.5196965616053955,599.485,603.4635655982829,601.9438690366776,597.0261309633224,595.5064344017171
2023-08-02 14:15:00,SBIN,596.45,596.75,594.9,595.1,296199,1.585757249284321,599.04,603.1915124786264,601.605755229342,596.474244770658,594.8884875213736
2023-08-02 14:20:00,SBIN,595.0,596.2,594.1,594.7,240280,1.6886057994274615,598.61,603.0307699829011,601.3421641834736,595.8778358165264,594.1892300170989
2023-08-02 14:25:00,SBIN,594.7,595.95,594.5,595.75,115201,1.6408846395419785,598.225,602.5208359863209,600.879951346779,595.5700486532211,593.9291640136792
2023-08-02 14:30:00,SBIN,595.7,596.45,595.5,595.9,117507,1.5027077116335918,597.9300000000001,601.8640887890568,600.3613810774232,595.498618922577,593.9959112109433
2023-08-02 14:35:00,SBIN,595.8,597.0,595.4,597.0,338363,1.522166169306878,597.7075,601.6925310312454,600.1703648619385,595.2446351380614,593.7224689687546
2023-08-02 14:40:00,SBIN,597.0,598.25,596.6,597.25,352951,1.5477329354454978,597.51,601.5619648249963,600.0142318895508,595.0057681104491,593.4580351750037
2023-08-02 14:45:00,SBIN,597.2,597.65,596.35,597.5,237912,1.4981863483563893,597.285,601.207251859997,599.7090655116406,594.8609344883594,593.362748140003
2023-08-02 14:50:00,SBIN,597.25,597.7,596.7,597.1,132230,1.3985490786851114,597.115,600.7764014879976,599.3778524093125,594.8521475906875,593.4535985120024
2023-08-02 14:55:00,SBIN,597.1,598.25,597.0,597.85,212017,1.3688392629480892,597.02,600.603621190398,599.23478192745,594.80521807255,593.4363788096019
2023-08-02 15:00:00,SBIN,597.85,598.5,597.0,597.15,487287,1.3950714103584714,596.9325,600.5847969523185,599.18972554196,594.67527445804,593.2802030476815
2023-08-02 15:05:00,SBIN,597.1,597.45,597.0,597.4,314623,1.2060571282867862,596.8525,600.0099575618548,598.803900433568,594.901099566432,593.6950424381452
2023-08-02 15:10:00,SBIN,597.45,599.5,597.45,599.5,397354,1.3848457026294336,596.9224999999999,600.5480260494837,599.1631803468543,594.6818196531455,593.2969739505161
2023-08-02 15:15:00,SBIN,599.3,599.55,598.55,599.3,474850,1.3078765621035469,597.01,600.4340208395871,599.1261442774835,594.8938557225165,593.5859791604129
2023-08-02 15:20:00,SBIN,599.3,599.4,598.5,598.85,321300,1.226301249682833,597.1524999999999,600.3629566716696,599.1366554219867,595.1683445780131,593.9420433283302
2023-08-02 15:25:00,SBIN,598.75,598.9,598.3,598.9,193313,1.101040999746271,597.25,600.1325253373358,599.0314843375895,595.4685156624105,594.3674746626642
2023-08-03 09:15:00,SBIN,598.7,598.9,595.3,598.9,374315,1.6008327997970215,597.3075,601.4984802698687,599.8976474700715,594.7173525299285,593.1165197301314
2023-08-03 09:20:00,SBIN,598.6,599.8,598.0,599.0,430436,1.6406662398376084,597.4375,601.7327642158948,600.0920979760573,594.7829020239427,593.1422357841052
2023-08-03 09:25:00,SBIN,599.15,600.0,598.5,599.7,224837,1.6125329918700868,597.56,601.7816113727158,600.1690783808457,594.9509216191542,593.3383886272841
2023-08-03 09:30:00,SBIN,599.7,600.85,598.05,598.4,293380,1.8500263934960834,597.5875,602.4308690981727,600.5808427046767,594.5941572953233,592.7441309018272
2023-08-03 09:35:00,SBIN,598.2,598.4,596.2,596.75,234748,1.9200211147968533,597.6,602.6266152785382,600.7065941637413,594.4934058362587,592.5733847214618
2023-08-03 09:40:00,SBIN,596.75,597.25,595.6,596.3,164526,1.8660168918374782,597.6600000000001,602.5452322228306,600.6792153309931,594.6407846690071,592.7747677771696
2023-08-03 09:45:00,SBIN,596.35,598.2,595.4,597.75,257721,2.0528135134699963,597.8125,603.1867657782644,601.1339522647944,594.4910477352056,592.4382342217356
2023-08-03 09:50:00,SBIN,597.7,599.0,597.45,598.45,289345,1.9522508107759882,597.9475,603.0584926226115,601.1062418118355,594.7887581881645,592.8365073773884
2023-08-03 09:55:00,SBIN,598.6,599.4,595.2,595.6,555342,2.4018006486207772,597.9325,604.2204140980892,601.8186134494684,594.0463865505316,591.6445859019108
2023-08-03 10:00:00,SBIN,595.7,596.3,593.55,594.75,557926,2.471440518896622,597.8199999999999,604.2902312784713,601.8187907595747,593.8212092404252,591.3497687215286
2023-08-03 10:05:00,SBIN,594.8,595.2,593.5,593.55,249122,2.317152415117307,597.635,603.7013050227771,601.3841526076598,593.8858473923402,591.5686949772229
2023-08-03 10:10:00,SBIN,593.65,593.7,592.0,592.2,309992,2.1937219320938546,597.37,603.1131640182217,600.9194420861279,593.8205579138721,591.6268359817783
2023-08-03 10:15:00,SBIN,592.2,593.45,591.75,593.2,264182,2.0949775456750928,597.175,602.6596512145774,600.5646736689023,593.7853263310976,591.6903487854225
2023-08-03 10:20:00,SBIN,593.0,593.05,591.5,591.8,281056,1.9859820365400653,596.8725,602.0718009716618,600.0858189351218,593.6591810648781,591.6731990283381
2023-08-03 10:25:00,SBIN,591.8,593.25,590.7,593.1,306712,2.0987856292320433,596.67,602.1646207773294,600.0658351480974,593.2741648519025,591.1753792226705
2023-08-03 10:30:00,SBIN,592.8,593.7,592.55,592.9,146789,1.9090285033856529,596.4449999999999,601.4428366218635,599.533808118478,593.3561918815219,591.4471633781363
2023-08-03 10:35:00,SBIN,592.8,593.35,592.2,592.85,83864,1.757222802708518,596.1125,600.7129092974909,598.9556864947823,593.2693135052176,591.512090702509
2023-08-03 10:40:00,SBIN,592.9,593.25,591.55,591.7,102179,1.7457782421668235,595.7325,600.3029474379927,598.5571691958258,592.9078308041741,591.1620525620073
2023-08-03 10:45:00,SBIN,591.75,592.65,591.2,591.25,109057,1.6866225937334454,595.3525000000001,599.7680779503943,598.0814553566607,592.6235446433394,590.9369220496059
2023-08-03 10:50:00,SBIN,591.35,592.8,591.2,592.8,115451,1.6692980749867383,595.0474999999999,599.4177223603152,597.7484242853285,592.3465757146713,590.6772776396846
2023-08-03 10:55:00,SBIN,592.85,593.7,591.65,592.35,280419,1.7454384599894044,594.72,599.2895578882523,597.5441194282629,591.8958805717372,590.1504421117478
2023-08-03 11:00:00,SBIN,592.35,593.4,592.0,593.35,176669,1.676350767991519,594.4375,598.8261863106018,597.1498355426103,591.7251644573897,590.0488136893982
2023-08-03 11:05:00,SBIN,593.1,593.7,592.65,593.55,163848,1.551080614393229,594.13,598.1907290484814,596.6396484340883,591.6203515659117,590.0692709515185
2023-08-03 11:10:00,SBIN,593.4,594.2,592.7,593.05,216688,1.5408644915145833,593.8625,597.8964832387851,596.3556187472706,591.3693812527293,589.8285167612148
2023-08-03 11:15:00,SBIN,593.05,593.1,592.05,592.55,197404,1.4426915932116804,593.6524999999999,597.4294665910281,595.9867749978164,591.3182250021835,589.8755334089717
