date,open,high,low,close,volume
2015-09-10 00:00:00+05:30,234.3,247.0,230.1,245.45,2192715
2015-09-11 00:00:00+05:30,247.45,250.5,240.1,242.35,1695024
2015-09-14 00:00:00+05:30,243.65,249.65,240.8,248.65,2591725
2015-09-15 00:00:00+05:30,249.4,251.7,236.0,239.55,2644578
2015-09-16 00:00:00+05:30,242.0,243.0,235.3,240.5,2145694
2015-09-18 00:00:00+05:30,234.0,246.75,233.6,236.65,17540204
2015-09-21 00:00:00+05:30,233.85,240.9,232.95,237.1,1942093
2015-09-22 00:00:00+05:30,238.95,239.55,225.0,226.85,2267221
2015-09-23 00:00:00+05:30,222.9,227.6,221.1,222.95,2285507
2015-09-24 00:00:00+05:30,223.0,225.75,219.7,220.7,2086693
2015-09-28 00:00:00+05:30,221.15,222.25,204.9,206.85,3593452
2015-09-29 00:00:00+05:30,202.0,217.4,200.2,212.7,2207297
2015-09-30 00:00:00+05:30,215.0,218.25,211.5,216.45,2184921
2015-10-01 00:00:00+05:30,218.9,220.5,214.65,218.6,1326375
2015-10-05 00:00:00+05:30,222.0,235.0,221.8,233.8,4276462
2015-10-06 00:00:00+05:30,236.05,243.8,235.15,242.15,3323481
2015-10-07 00:00:00+05:30,240.5,245.35,237.25,241.9,1573727
2015-10-08 00:00:00+05:30,242.15,246.9,240.15,242.25,1352157
2015-10-09 00:00:00+05:30,244.8,246.7,241.2,244.75,1524252
2015-10-12 00:00:00+05:30,246.7,252.9,243.8,245.9,2578946
2015-10-13 00:00:00+05:30,246.4,252.35,243.3,245.75,1462030
2015-10-14 00:00:00+05:30,244.5,247.25,240.55,241.6,788656
2015-10-15 00:00:00+05:30,244.0,260.0,244.0,259.55,5131700
2015-10-16 00:00:00+05:30,265.0,266.0,256.14,260.7,3028081
2015-10-19 00:00:00+05:30,260.7,265.95,258.39,264.55,3394311
2015-10-20 00:00:00+05:30,264.0,272.7,262.5,270.05,3028020
2015-10-21 00:00:00+05:30,269.75,272.7,267.39,269.25,1745140
2015-10-23 00:00:00+05:30,272.89,273.7,270.05,272.8,1582263
2015-10-26 00:00:00+05:30,275.39,276.55,270.8,272.64,1613964
2015-10-27 00:00:00+05:30,272.1,272.85,269.39,269.95,2010725
2015-10-28 00:00:00+05:30,269.89,271.14,265.0,268.75,1520384
2015-10-29 00:00:00+05:30,268.8,270.0,262.55,268.8,2574507
2015-10-30 00:00:00+05:30,268.8,270.25,255.0,260.1,1450222
2015-11-02 00:00:00+05:30,264.2,265.35,260.5,262.89,1361417
2015-11-03 00:00:00+05:30,264.55,265.89,258.25,259.64,709692
2015-11-04 00:00:00+05:30,263.75,272.8,263.75,268.95,3998220
2015-11-05 00:00:00+05:30,270.0,271.8,265.2,265.89,2960404
2015-11-06 00:00:00+05:30,264.89,266.5,260.5,261.89,1494961
2015-11-09 00:00:00+05:30,250.0,271.85,249.0,270.89,4351399
2015-11-10 00:00:00+05:30,269.8,278.89,269.0,271.55,2666522
2015-11-11 00:00:00+05:30,275.0,279.0,274.0,277.5,284567
2015-11-13 00:00:00+05:30,287.0,294.0,287.0,290.1,13268767
2015-11-16 00:00:00+05:30,290.0,295.3,285.1,287.8,5106265
2015-11-17 00:00:00+05:30,291.5,292.45,285.5,287.25,5450882
2015-11-18 00:00:00+05:30,289.7,293.85,285.1,290.25,3703702
2015-11-19 00:00:00+05:30,294.0,297.0,292.75,294.39,3848886
2015-11-20 00:00:00+05:30,295.8,300.25,295.0,295.95,3738571
2015-11-23 00:00:00+05:30,295.0,301.55,290.8,296.85,5002302
2015-11-24 00:00:00+05:30,296.39,297.25,289.39,293.85,2971912
2015-11-26 00:00:00+05:30,294.7,302.64,294.0,299.75,9022318
2015-11-27 00:00:00+05:30,303.0,303.75,298.3,299.05,3227282
2015-11-30 00:00:00+05:30,300.55,304.39,294.1,298.8,33636745
2015-12-01 00:00:00+05:30,299.95,299.95,287.8,290.6,2811814
2015-12-02 00:00:00+05:30,291.0,294.0,283.89,286.95,2807303
2015-12-03 00:00:00+05:30,285.1,286.0,279.05,280.0,1716022
2015-12-04 00:00:00+05:30,281.0,285.95,279.0,284.95,2026474
2015-12-07 00:00:00+05:30,288.0,288.0,279.3,280.25,1635701
2015-12-08 00:00:00+05:30,281.89,288.89,281.5,283.89,2039754
2015-12-09 00:00:00+05:30,284.0,286.39,277.55,281.1,1954533
2015-12-10 00:00:00+05:30,286.39,286.39,278.5,284.64,2285886
2015-12-11 00:00:00+05:30,284.64,285.39,273.8,276.3,1710693
2015-12-14 00:00:00+05:30,274.1,274.64,267.64,270.64,2007005
2015-12-15 00:00:00+05:30,271.89,282.2,269.85,281.25,2285689
2015-12-16 00:00:00+05:30,280.05,283.45,278.2,279.89,1384417
2015-12-17 00:00:00+05:30,281.0,285.05,278.5,282.75,1108336
2015-12-18 00:00:00+05:30,284.0,284.5,277.39,278.35,2517430
2015-12-21 00:00:00+05:30,277.25,281.64,276.3,280.64,1313855
2015-12-22 00:00:00+05:30,281.64,282.0,278.35,279.1,670969
2015-12-23 00:00:00+05:30,281.45,282.2,279.5,281.75,893590
2015-12-24 00:00:00+05:30,282.2,284.5,280.64,282.05,819053
2015-12-28 00:00:00+05:30,282.5,292.64,282.05,289.05,1587388
2015-12-29 00:00:00+05:30,290.6,291.3,285.75,288.75,1135723
2015-12-30 00:00:00+05:30,289.35,291.39,287.3,289.89,935887
2015-12-31 00:00:00+05:30,291.2,291.95,287.1,289.35,2127834
2016-01-01 00:00:00+05:30,289.4,298.25,289.35,296.6,1131233
2016-01-04 00:00:00+05:30,294.8,294.8,275.25,278.1,2359770
2016-01-05 00:00:00+05:30,281.4,283.0,276.4,278.95,2346499
2016-01-06 00:00:00+05:30,280.0,280.45,272.45,273.45,1646527
2016-01-07 00:00:00+05:30,267.9,267.9,254.5,257.0,2837932
2016-01-08 00:00:00+05:30,260.0,267.55,259.0,264.7,2081245
2016-01-11 00:00:00+05:30,259.75,274.4,258.4,271.8,1944294
2016-01-12 00:00:00+05:30,273.0,275.0,266.35,270.25,1170573
2016-01-13 00:00:00+05:30,272.6,278.9,266.75,273.7,1965963
2016-01-14 00:00:00+05:30,265.0,270.25,261.6,267.75,1685205
2016-01-15 00:00:00+05:30,268.85,268.85,256.75,257.9,963039
2016-01-18 00:00:00+05:30,257.5,260.95,252.05,257.0,1343187
2016-01-19 00:00:00+05:30,260.4,268.9,258.5,263.95,1386001
2016-01-20 00:00:00+05:30,260.5,261.9,251.6,258.6,2119862
2016-01-21 00:00:00+05:30,258.0,261.0,246.9,248.25,3015745
2016-01-22 00:00:00+05:30,252.95,262.3,251.0,257.45,1182214
2016-01-25 00:00:00+05:30,260.8,263.5,255.95,257.6,1088619
2016-01-27 00:00:00+05:30,257.8,266.35,257.8,265.45,1531779
2016-01-28 00:00:00+05:30,266.3,276.3,264.1,267.5,3184953
2016-01-29 00:00:00+05:30,266.8,267.95,260.1,265.45,1917242
2016-02-01 00:00:00+05:30,265.55,266.95,261.25,263.2,1109835
2016-02-02 00:00:00+05:30,264.5,264.95,251.7,253.35,3769028
2016-02-03 00:00:00+05:30,252.6,252.6,240.5,243.0,2740603
2016-02-04 00:00:00+05:30,244.5,246.3,239.5,242.95,2205619
2016-02-05 00:00:00+05:30,243.9,251.8,243.9,248.75,1793182
2016-02-08 00:00:00+05:30,248.0,248.95,240.1,241.15,827940
2016-02-09 00:00:00+05:30,237.8,242.15,229.1,230.6,3495905
2016-02-10 00:00:00+05:30,229.7,229.7,215.5,223.95,3800378
2016-02-11 00:00:00+05:30,224.0,227.8,210.1,214.8,1565637
2016-02-12 00:00:00+05:30,214.7,230.5,212.55,226.15,3129794
2016-02-15 00:00:00+05:30,230.8,239.5,227.0,237.85,1869821
2016-02-16 00:00:00+05:30,241.0,243.15,227.3,229.25,1941721
2016-02-17 00:00:00+05:30,230.0,240.0,226.25,239.15,1625782
2016-02-18 00:00:00+05:30,241.8,242.75,232.6,239.2,1651723
2016-02-19 00:00:00+05:30,237.9,245.95,235.5,244.75,1493012
2016-02-22 00:00:00+05:30,246.7,247.7,238.1,242.1,819900
2016-02-23 00:00:00+05:30,256.2,259.7,245.25,246.75,3997573
2016-02-24 00:00:00+05:30,245.9,248.45,240.1,241.2,1753397
2016-02-25 00:00:00+05:30,241.6,244.2,231.6,232.85,4077610
2016-02-26 00:00:00+05:30,236.1,238.3,230.0,233.4,2023464
2016-02-29 00:00:00+05:30,232.85,236.45,224.3,234.05,1987197
2016-03-01 00:00:00+05:30,234.3,243.45,234.3,240.45,2685092
2016-03-02 00:00:00+05:30,248.7,248.8,236.65,237.85,2875914
2016-03-03 00:00:00+05:30,242.55,249.3,241.15,247.1,2569598
2016-03-04 00:00:00+05:30,249.0,250.85,245.7,247.85,2536924
2016-03-08 00:00:00+05:30,247.0,256.5,247.0,249.95,2079878
2016-03-09 00:00:00+05:30,247.85,253.5,244.15,250.3,2083383
2016-03-10 00:00:00+05:30,253.7,254.5,247.8,250.2,1696917
2016-03-11 00:00:00+05:30,251.7,255.85,247.0,254.85,1641082
2016-03-14 00:00:00+05:30,258.25,265.55,257.5,263.55,2290574
2016-03-15 00:00:00+05:30,265.7,266.5,262.6,264.85,1526162
2016-03-16 00:00:00+05:30,265.0,265.0,258.25,261.2,1038087
2016-03-17 00:00:00+05:30,264.95,266.9,261.35,263.1,1115624
2016-03-18 00:00:00+05:30,264.0,267.8,262.5,266.55,2358580
2016-03-21 00:00:00+05:30,266.15,275.0,264.3,274.05,2325717
2016-03-22 00:00:00+05:30,273.7,280.65,271.5,278.6,2800727
2016-03-23 00:00:00+05:30,278.9,283.0,276.7,281.8,1589429
2016-03-28 00:00:00+05:30,284.45,285.45,269.75,272.05,3183411
2016-03-29 00:00:00+05:30,273.0,279.95,271.5,276.85,2533882
2016-03-30 00:00:00+05:30,282.0,287.5,280.8,284.85,2032833
2016-03-31 00:00:00+05:30,287.0,304.0,282.6,288.35,9149583
2016-04-01 00:00:00+05:30,289.7,289.7,281.2,286.05,1989344
2016-04-04 00:00:00+05:30,288.8,289.45,281.8,285.6,2518938
2016-04-05 00:00:00+05:30,284.0,284.0,269.8,271.25,2883464
2016-04-06 00:00:00+05:30,273.65,277.5,271.8,276.6,1578537
2016-04-07 00:00:00+05:30,277.9,281.9,269.05,276.35,2801263
2016-04-08 00:00:00+05:30,276.85,280.75,275.85,277.0,1264658
2016-04-11 00:00:00+05:30,276.2,289.05,275.7,287.05,1995547
2016-04-12 00:00:00+05:30,290.0,295.0,289.2,294.15,2589842
2016-04-13 00:00:00+05:30,298.45,300.7,294.55,299.95,3362057
2016-04-18 00:00:00+05:30,299.0,302.3,296.7,300.85,1060041
2016-04-20 00:00:00+05:30,301.6,305.85,298.7,301.9,1489032
2016-04-21 00:00:00+05:30,303.5,307.7,296.85,300.75,1572054
2016-04-22 00:00:00+05:30,300.0,305.0,298.8,303.55,808944
2016-04-25 00:00:00+05:30,303.0,304.3,295.35,296.15,1978752
2016-04-26 00:00:00+05:30,295.7,307.3,293.25,306.5,2437405
2016-04-27 00:00:00+05:30,306.9,309.75,303.15,304.3,798597
2016-04-28 00:00:00+05:30,305.9,307.2,300.2,301.85,1501711
2016-04-29 00:00:00+05:30,301.75,305.25,294.85,297.8,1598500
2016-05-02 00:00:00+05:30,297.0,297.55,291.65,295.35,1247168
2016-05-03 00:00:00+05:30,299.35,311.9,298.2,300.35,2811881
2016-05-04 00:00:00+05:30,299.35,299.35,280.05,281.35,1530918
2016-05-05 00:00:00+05:30,283.8,287.05,280.05,283.05,1209444
2016-05-06 00:00:00+05:30,281.8,288.0,278.45,286.8,1042991
2016-05-09 00:00:00+05:30,289.7,291.0,285.25,289.3,1066084
2016-05-10 00:00:00+05:30,290.7,290.7,280.0,281.0,1362651
2016-05-11 00:00:00+05:30,277.0,281.9,271.45,273.85,2112122
2016-05-12 00:00:00+05:30,275.65,279.25,274.5,277.65,1155366
2016-05-13 00:00:00+05:30,276.95,280.95,274.65,276.95,1707115
2016-05-16 00:00:00+05:30,277.25,279.75,272.1,275.55,1601418
2016-05-17 00:00:00+05:30,277.7,277.7,271.0,271.7,2150249
2016-05-18 00:00:00+05:30,268.8,270.3,265.8,268.65,1253146
2016-05-19 00:00:00+05:30,270.0,273.5,264.3,266.1,2096870
2016-05-20 00:00:00+05:30,266.3,268.45,262.0,263.1,2076504
2016-05-23 00:00:00+05:30,265.7,266.35,259.1,259.9,1332245
2016-05-24 00:00:00+05:30,260.0,263.6,258.8,261.35,1440860
2016-05-25 00:00:00+05:30,264.0,271.2,264.0,270.55,1455056
2016-05-26 00:00:00+05:30,273.0,273.7,268.25,269.6,2369211
2016-05-27 00:00:00+05:30,272.35,273.25,269.0,271.7,2637422
2016-05-30 00:00:00+05:30,272.95,282.35,272.95,281.45,6293847
2016-05-31 00:00:00+05:30,300.0,317.8,298.7,314.5,16105059
2016-06-01 00:00:00+05:30,318.0,318.0,308.0,309.15,2368671
2016-06-02 00:00:00+05:30,307.25,314.5,305.1,311.7,2392412
2016-06-03 00:00:00+05:30,312.9,323.9,312.9,317.05,4222654
2016-06-06 00:00:00+05:30,319.0,322.0,311.25,318.05,4114002
2016-06-07 00:00:00+05:30,322.0,323.6,318.0,319.6,3156909
2016-06-08 00:00:00+05:30,321.4,324.45,320.2,322.95,1824450
2016-06-09 00:00:00+05:30,322.15,325.4,321.8,323.3,1193910
2016-06-10 00:00:00+05:30,321.3,321.9,310.6,312.65,3125984
2016-06-13 00:00:00+05:30,308.0,308.6,297.4,301.75,4371937
2016-06-14 00:00:00+05:30,302.5,306.8,301.15,304.95,2585356
2016-06-15 00:00:00+05:30,307.9,310.25,305.05,308.0,1621821
2016-06-16 00:00:00+05:30,307.25,307.25,301.1,305.85,2278584
2016-06-17 00:00:00+05:30,309.15,313.9,309.15,312.15,3534877
2016-06-20 00:00:00+05:30,311.5,321.9,311.25,320.15,3260277
2016-06-21 00:00:00+05:30,323.0,325.4,318.95,324.7,3476951
2016-06-22 00:00:00+05:30,321.65,322.55,312.0,314.8,1630358
2016-06-23 00:00:00+05:30,313.5,320.45,313.5,319.45,3344752
2016-06-24 00:00:00+05:30,288.0,299.65,280.2,298.25,7806703
2016-06-27 00:00:00+05:30,296.5,300.7,294.05,295.9,2723624
2016-06-28 00:00:00+05:30,295.8,295.9,286.4,287.55,3563300
2016-06-29 00:00:00+05:30,291.0,292.75,286.6,287.8,4997896
2016-06-30 00:00:00+05:30,290.25,294.8,289.3,291.75,6763831
2016-07-01 00:00:00+05:30,294.0,297.4,290.3,291.45,2412068
2016-07-04 00:00:00+05:30,296.0,304.4,295.1,303.5,3205282
2016-07-05 00:00:00+05:30,303.0,303.4,295.1,296.55,1407106
2016-07-07 00:00:00+05:30,295.35,298.25,290.15,290.95,2189969
2016-07-08 00:00:00+05:30,294.8,297.8,292.75,296.2,2483303
2016-07-11 00:00:00+05:30,300.0,308.85,299.0,307.55,2025590
2016-07-12 00:00:00+05:30,310.5,313.4,308.1,309.5,1936852
2016-07-13 00:00:00+05:30,311.25,312.0,303.2,306.25,1797658
