Timestamp,Symbol,Open,High,Low,Close,Volume,atr,sma,top2,top1,bott1,bott2,sell_arrow,buy_arrow,pnl
2023-08-02 10:55:00,ICICIBANK,986.9,987.0,986.0,986.1,140937,1.2370991251653833,989.7275000000002,992.9662255096831,991.7291263845178,987.7258736154826,986.4887744903173,,,
2023-08-02 11:00:00,ICICIBANK,986.2,986.2,983.4,983.6,89185,1.5496793001323206,989.2475000000001,993.3045604077465,991.7548811076142,986.7401188923859,985.1904395922536,,,
2023-08-02 11:05:00,ICICIBANK,983.65,984.2,981.75,982.05,387059,1.7297434401058656,988.8074999999999,993.3359683261971,991.6062248860911,986.0087751139087,984.2790316738027,,,
2023-08-02 11:10:00,ICICIBANK,981.85,986.2,981.65,985.75,314843,2.293794752084706,988.5600000000001,994.5651546609578,992.2713599088731,984.848640091127,982.5548453390423,,981.65,
2023-08-02 11:15:00,ICICIBANK,985.7,986.0,982.55,982.95,399145,2.5250358016677743,988.1700000000001,994.7805437287664,992.2555079270985,984.0844920729016,981.5594562712338,,,
2023-08-02 11:20:00,ICICIBANK,983.0,984.0,982.5,983.45,102258,2.3200286413342193,987.8175000000001,993.891334983013,991.5713063416789,984.0636936583213,981.7436650169872,,,
2023-08-02 11:25:00,ICICIBANK,983.35,984.0,983.1,983.25,151736,2.036022913067371,987.4550000000002,992.7853079864105,990.7492850733431,984.1607149266572,982.1246920135898,,,
2023-08-02 11:30:00,ICICIBANK,983.4,983.7,982.5,983.3,75090,1.868818330453906,987.07,991.9625663891284,990.0937480586745,984.0462519413256,982.1774336108717,,,
2023-08-02 11:35:00,ICICIBANK,983.4,984.2,983.05,983.5,309822,1.7250546643631433,986.6975,991.2136931113027,989.4886384469396,983.9063615530604,982.1813068886972,,,
2023-08-02 11:40:00,ICICIBANK,983.45,985.3,983.45,984.5,176225,1.7500437314904966,986.3725000000001,990.9541144890421,989.2040707575517,983.5409292424484,981.790885510958,,,
2023-08-02 11:45:00,ICICIBANK,984.5,984.7,983.3,984.5,211778,1.6800349851924157,986.0375,990.4358315912338,988.7557966060414,983.3192033939587,981.6391684087663,,,
